user_id,touch_date,channel,campaign_id,session_id,utm_source
U1952,2025-01-16,Facebook,F002,S73763,Facebook
U1952,2025-01-17,LinkedIn,L001,S64479,LinkedIn
U1952,2025-01-18,TikTok,T001,S43055,TikTok
U1952,2025-01-19,TikTok,T001,S17450,TikTok
U1953,2025-02-21,Google Ads,G001,S54528,Google Ads
U1953,2025-02-22,Google Ads,G002,S94083,Google Ads
U1953,2025-02-23,LinkedIn,L001,S13980,LinkedIn
U1954,2025-02-26,Facebook,F002,S43262,Facebook
U1954,2025-02-27,TikTok,T001,S89522,TikTok
U1954,2025-02-28,LinkedIn,L001,S19808,LinkedIn
U1954,2025-03-01,Google Ads,G001,S49950,Google Ads
U1955,2025-03-19,Facebook,F001,S67797,Facebook
U1955,2025-03-20,LinkedIn,L001,S52407,LinkedIn
U1955,2025-03-21,TikTok,T001,S81520,
U1955,2025-03-22,TikTok,T001,S75898,TikTok
U1956,2025-01-13,Facebook,F002,S15349,Facebook
U1956,2025-01-14,Google Ads,G002,S32463,Google Ads
U1956,2025-01-15,TikTok,T001,S73528,TikTok
U1956,2025-01-16,TikTok,T001,S24776,TikTok
U1957,2025-02-15,TikTok,T001,S73308,
U1957,2025-02-16,Facebook,F002,S48059,Facebook
U1957,2025-02-17,Google Ads,G001,S24239,
U1958,2025-02-19,LinkedIn,L001,S93251,LinkedIn
U1958,2025-02-20,TikTok,T001,S20534,TikTok
U1958,2025-02-21,LinkedIn,L001,S96067,LinkedIn
U1958,2025-02-22,TikTok,T001,S18660,TikTok
U1958,2025-02-23,TikTok,T001,S49823,TikTok
U1959,2025-01-17,Google Ads,G001,S71404,Google Ads
U1959,2025-01-18,LinkedIn,L001,S25954,LinkedIn
U1959,2025-01-19,TikTok,T001,S95751,TikTok
U1959,2025-01-20,LinkedIn,L001,S26462,LinkedIn
U1960,2025-03-07,TikTok,T001,S61224,TikTok
U1960,2025-03-08,Facebook,F002,S91352,Facebook
U1961,2025-03-11,Facebook,F001,S88513,Facebook
U1961,2025-03-12,LinkedIn,L001,S93749,LinkedIn
U1962,2025-03-07,LinkedIn,L001,S49369,LinkedIn
U1962,2025-03-08,TikTok,T001,S22661,TikTok
U1962,2025-03-09,TikTok,T001,S17970,TikTok
U1962,2025-03-10,LinkedIn,L001,S29416,LinkedIn
U1962,2025-03-11,Google Ads,G001,S84095,Google Ads
U1963,2025-01-08,TikTok,T001,S97594,TikTok
U1963,2025-01-09,TikTok,T001,S92516,TikTok
U1964,2025-01-19,LinkedIn,L001,S58226,LinkedIn
U1964,2025-01-20,TikTok,T001,S99449,TikTok
U1964,2025-01-21,TikTok,T001,S66488,TikTok
U1964,2025-01-22,TikTok,T001,S98294,TikTok
U1965,2025-02-21,LinkedIn,L001,S97342,LinkedIn
U1965,2025-02-22,TikTok,T001,S90093,TikTok
U1965,2025-02-23,Google Ads,G002,S88629,Google Ads
U1965,2025-02-24,Google Ads,G001,S64862,Google Ads
U1966,2025-01-03,Google Ads,G002,S70167,Google Ads
U1966,2025-01-04,Facebook,F001,S24568,Facebook
U1966,2025-01-05,Google Ads,G001,S25467,Google Ads
U1966,2025-01-06,TikTok,T001,S26676,TikTok
U1967,2025-01-27,LinkedIn,L001,S87701,LinkedIn
U1967,2025-01-28,TikTok,T001,S90978,TikTok
U1967,2025-01-29,Google Ads,G002,S72744,Google Ads
U1967,2025-01-30,LinkedIn,L001,S86700,LinkedIn
U1967,2025-01-31,LinkedIn,L001,S80290,LinkedIn
U1968,2025-01-25,LinkedIn,L001,S11225,LinkedIn
U1968,2025-01-26,Google Ads,G001,S27279,Google Ads
U1968,2025-01-27,Facebook,F002,S48187,Facebook
U1969,2025-03-01,Google Ads,G002,S16858,Google Ads
U1969,2025-03-02,LinkedIn,L001,S42099,LinkedIn
U1969,2025-03-03,Google Ads,G001,S84796,Google Ads
U1970,2025-01-11,Facebook,F002,S68046,
U1970,2025-01-12,Google Ads,G001,S10395,
U1971,2025-02-11,LinkedIn,L001,S52628,LinkedIn
U1971,2025-02-12,Google Ads,G001,S49386,
U1971,2025-02-13,TikTok,T001,S95504,
U1972,2025-02-27,LinkedIn,L001,S85801,LinkedIn
U1972,2025-02-28,TikTok,T001,S40624,TikTok
U1972,2025-03-01,Google Ads,G002,S62979,Google Ads
U1973,2025-03-19,Facebook,F001,S86421,Facebook
U1973,2025-03-20,LinkedIn,L001,S34331,LinkedIn
U1973,2025-03-21,Facebook,F002,S56326,Facebook
U1974,2025-01-17,TikTok,T001,S52597,TikTok
U1974,2025-01-18,LinkedIn,L001,S51751,LinkedIn
U1974,2025-01-19,LinkedIn,L001,S99541,LinkedIn
U1974,2025-01-20,Facebook,F002,S39992,Facebook
U1974,2025-01-21,Facebook,F001,S22121,Facebook
U1975,2025-01-12,Facebook,F001,S82240,Facebook
U1975,2025-01-13,Google Ads,G002,S66087,Google Ads
U1975,2025-01-14,Facebook,F002,S32560,Facebook
U1975,2025-01-15,LinkedIn,L001,S46660,LinkedIn
U1975,2025-01-16,Google Ads,G002,S34496,Google Ads
U1976,2025-03-01,LinkedIn,L001,S83920,
U1976,2025-03-02,TikTok,T001,S59979,TikTok
U1976,2025-03-03,Facebook,F001,S31330,Facebook
U1977,2025-01-25,Facebook,F002,S37219,Facebook
U1977,2025-01-26,LinkedIn,L001,S89781,LinkedIn
U1977,2025-01-27,Facebook,F002,S88655,Facebook
U1977,2025-01-28,Google Ads,G002,S41821,Google Ads
U1978,2025-03-13,Facebook,F001,S84944,Facebook
U1978,2025-03-14,LinkedIn,L001,S80605,LinkedIn
U1978,2025-03-15,TikTok,T001,S17704,TikTok
U1979,2025-03-10,Facebook,F002,S16565,Facebook
U1979,2025-03-11,TikTok,T001,S19117,TikTok
U1979,2025-03-12,TikTok,T001,S54322,
U1979,2025-03-13,TikTok,T001,S79001,TikTok
U1980,2025-01-28,Facebook,F002,S29547,Facebook
U1980,2025-01-29,LinkedIn,L001,S17038,LinkedIn
U1981,2025-01-03,LinkedIn,L001,S81873,LinkedIn
U1981,2025-01-04,Google Ads,G002,S30875,Google Ads
U1981,2025-01-05,Facebook,F001,S97561,Facebook
U1981,2025-01-06,TikTok,T001,S56612,TikTok
U1982,2025-02-04,TikTok,T001,S91748,TikTok
U1982,2025-02-05,Google Ads,G002,S99846,Google Ads
U1982,2025-02-06,Google Ads,G001,S48289,Google Ads
U1982,2025-02-07,Google Ads,G002,S94553,Google Ads
U1983,2025-02-10,Google Ads,G002,S94983,Google Ads
U1983,2025-02-11,TikTok,T001,S56629,TikTok
U1983,2025-02-12,TikTok,T001,S87810,TikTok
U1983,2025-02-13,LinkedIn,L001,S92762,LinkedIn
U1984,2025-01-23,TikTok,T001,S53473,TikTok
U1984,2025-01-24,TikTok,T001,S79806,TikTok
U1984,2025-01-25,LinkedIn,L001,S65916,LinkedIn
U1984,2025-01-26,Google Ads,G002,S13811,Google Ads
U1985,2025-02-14,Facebook,F002,S98782,Facebook
U1985,2025-02-15,TikTok,T001,S22194,TikTok
U1985,2025-02-16,LinkedIn,L001,S64499,LinkedIn
U1985,2025-02-17,Facebook,F002,S57836,Facebook
U1985,2025-02-18,TikTok,T001,S75283,TikTok
U1986,2025-03-09,TikTok,T001,S34911,TikTok
U1986,2025-03-10,Google Ads,G002,S13447,Google Ads
U1987,2025-02-28,LinkedIn,L001,S14899,LinkedIn
U1987,2025-03-01,LinkedIn,L001,S52213,LinkedIn
U1987,2025-03-02,LinkedIn,L001,S84081,LinkedIn
U1987,2025-03-03,TikTok,T001,S47830,TikTok
U1987,2025-03-04,LinkedIn,L001,S75365,LinkedIn
U1988,2025-01-12,LinkedIn,L001,S44136,LinkedIn
U1988,2025-01-13,Facebook,F002,S52477,Facebook
U1988,2025-01-14,Google Ads,G002,S23224,Google Ads
U1989,2025-01-09,LinkedIn,L001,S63389,LinkedIn
U1989,2025-01-10,Google Ads,G001,S53175,
U1990,2025-01-03,LinkedIn,L001,S59895,LinkedIn
U1990,2025-01-04,Google Ads,G002,S97329,Google Ads
U1990,2025-01-05,Facebook,F002,S43069,Facebook
U1991,2025-02-26,LinkedIn,L001,S48197,LinkedIn
U1991,2025-02-27,LinkedIn,L001,S95365,LinkedIn
U1991,2025-02-28,TikTok,T001,S45247,TikTok
U1991,2025-03-01,TikTok,T001,S10434,TikTok
U1991,2025-03-02,LinkedIn,L001,S44474,LinkedIn
U1992,2025-02-27,TikTok,T001,S32540,TikTok
U1992,2025-02-28,Facebook,F002,S22787,Facebook
U1993,2025-01-16,Google Ads,G001,S57950,Google Ads
U1993,2025-01-17,Facebook,F002,S45989,Facebook
U1994,2025-01-23,LinkedIn,L001,S55891,LinkedIn
U1994,2025-01-24,LinkedIn,L001,S81062,
U1994,2025-01-25,LinkedIn,L001,S12775,LinkedIn
U1994,2025-01-26,Google Ads,G001,S32388,Google Ads
U1994,2025-01-27,TikTok,T001,S47886,
U1995,2025-01-25,Facebook,F001,S82776,Facebook
U1995,2025-01-26,LinkedIn,L001,S77136,LinkedIn
U1995,2025-01-27,Google Ads,G002,S92629,Google Ads
U1995,2025-01-28,TikTok,T001,S29483,TikTok
U1996,2025-01-15,Facebook,F001,S97242,Facebook
U1996,2025-01-16,Google Ads,G002,S52082,Google Ads
U1996,2025-01-17,LinkedIn,L001,S99690,LinkedIn
U1996,2025-01-18,Google Ads,G002,S69220,
U1996,2025-01-19,TikTok,T001,S81310,TikTok
U1997,2025-02-21,Google Ads,G002,S17188,Google Ads
U1997,2025-02-22,Google Ads,G001,S16584,Google Ads
U1997,2025-02-23,LinkedIn,L001,S15285,LinkedIn
U1998,2025-03-16,TikTok,T001,S32995,TikTok
U1998,2025-03-17,Google Ads,G001,S23566,Google Ads
U1998,2025-03-18,LinkedIn,L001,S60668,LinkedIn
U1998,2025-03-19,LinkedIn,L001,S64643,LinkedIn
U1998,2025-03-20,LinkedIn,L001,S62442,LinkedIn
U1999,2025-02-08,TikTok,T001,S41661,TikTok
U1999,2025-02-09,Facebook,F001,S72303,Facebook
U1999,2025-02-10,Facebook,F002,S72814,
U1999,2025-02-11,Facebook,F001,S53436,Facebook
U1654,2025-03-18,LinkedIn,L001,S99110,LinkedIn
U1138,2025-01-19,LinkedIn,L001,S46727,LinkedIn
U1887,2025-02-18,TikTok,T001,S85726,TikTok
U1846,2025-01-18,Facebook,F001,S67923,Facebook
U1648,2025-01-16,Facebook,F002,S88586,Facebook
U1915,2025-03-14,LinkedIn,L001,S56870,LinkedIn
U1557,2025-03-11,LinkedIn,L001,S10595,LinkedIn
U1863,2025-03-07,LinkedIn,L001,S46282,LinkedIn
U1258,2025-02-16,TikTok,T001,S98056,TikTok
U1905,2025-03-04,Facebook,F002,S79306,Facebook
U1799,2025-02-23,LinkedIn,L001,S61444,LinkedIn
U1057,2025-03-02,Facebook,F001,S92856,Facebook
U1093,2025-02-18,Google Ads,G001,S57055,Google Ads
U1434,2025-03-12,Facebook,F001,S68565,Facebook
U1084,2025-02-08,Google Ads,G002,S94878,Google Ads
U1508,2025-01-04,Google Ads,G002,S10229,Google Ads
U1801,2025-02-17,LinkedIn,L001,S79803,LinkedIn
U1476,2025-01-25,Facebook,F001,S63309,Facebook
U1807,2025-02-18,TikTok,T001,S65781,TikTok
U1773,2025-01-20,Google Ads,G002,S76793,Google Ads
